380.1984	0.0000
380.2000	0.0000
380.5766	0.0000
380.5800	0.0000
380.8828	0.0000
380.8828	0.0000
380.9500	0.0000
380.9548	0.0000
381.0000	0.0000
381.3300	0.0000
381.3330	0.0000
381.7100	0.0000
381.7111	0.0000
381.7782	0.0000
381.7782	0.0000
382.0000	0.0000
382.0891	0.0000
382.0900	0.0000
382.4672	0.0000
382.4700	0.0000
382.6737	0.0000
382.6737	0.0000
382.8452	0.0000
382.8500	0.0000
383.0000	0.0000
383.2200	0.0000
383.2231	0.0000
383.5692	0.0000
383.5692	0.0011
383.6000	0.0028
383.6010	0.0045
383.9789	0.0063
383.9800	0.0081
384.0000	0.0100
384.3567	0.0120
384.3600	0.0140
384.4646	0.0160
384.4646	0.0181
384.7300	0.0202
384.7345	0.0223
385.0000	0.0244
385.1100	0.0265
385.1122	0.0286
385.3601	0.0306
385.3601	0.0326
385.4899	0.0345
385.4900	0.0363
385.8676	0.0381
385.8700	0.0397
386.0000	0.0412
386.2452	0.0426
386.2500	0.0438
386.2555	0.0449
386.2555	0.0457
386.6200	0.0464
386.6228	0.0468
387.0000	0.0470
387.0003	0.0470
387.1510	0.0467
387.1510	0.0461
387.3778	0.0453
387.3800	0.0441
387.7552	0.0427
387.7600	0.0409
388.0000	0.0388
388.0465	0.0364
388.0465	0.0336
388.1300	0.0305
388.1326	0.0271
388.5100	0.0233
388.5100	0.0191
388.8873	0.0146
388.8900	0.0098
388.9419	0.0046
388.9419	0.0000
389.0000	0.0000
389.2600	0.0000
389.2646	0.0000
389.6400	0.0000
389.6418	0.0000
389.8374	0.0000
389.8374	0.0000
390.0000	0.0000
390.0190	0.0000
390.0200	0.0000
390.3962	0.0000
390.4000	0.0000
390.7328	0.0000
390.7328	0.0000
390.7700	0.0000
390.7733	0.0000
391.0000	0.0000
391.1500	0.0000
391.1503	0.0000
391.5273	0.0000
391.5300	0.0000
391.6283	0.0000
391.6283	0.0000
391.9000	0.0000
391.9043	0.0000
392.0000	0.0000
392.2800	0.0000
392.2813	0.0000
392.5238	0.0000
392.5238	0.0000
392.6582	0.0000
392.6600	0.0000
393.0000	0.0000
393.0350	0.0000
393.0400	0.0000
393.4100	0.0000
393.4118	0.0000
393.4192	0.0000
393.4192	0.0000
393.7886	0.0000
393.7900	0.0000
394.0000	0.0000
394.1653	0.0000
394.1700	0.0000
394.3147	0.0000
394.3147	0.0000
394.5400	0.0121
394.5420	0.0338
394.9187	0.0566
394.9200	0.0804
395.0000	0.1051
395.2101	0.1307
395.2101	0.1570
395.2953	0.1839
395.3000	0.2115
395.6700	0.2394
395.6718	0.2676
396.0000	0.2960
396.0483	0.3244
396.0500	0.3526
396.1056	0.3806
396.1056	0.4080
396.4200	0.4348
396.4248	0.4608
396.8000	0.4857
396.8012	0.5094
